subject_id,label,eda_chest_mean,eda_chest_std,eda_chest_slope,eda_chest_tonic_mean,eda_chest_tonic_slope,eda_chest_phasic_std,eda_chest_scr_count,eda_chest_scr_amp_mean,eda_chest_scr_amp_max,eda_chest_phasic_auc,eda_wrist_mean,eda_wrist_std,eda_wrist_slope,eda_wrist_tonic_mean,eda_wrist_tonic_slope,eda_wrist_phasic_std,eda_wrist_scr_count,eda_wrist_scr_amp_mean,eda_wrist_scr_amp_max,eda_wrist_phasic_auc,hrv_ecg_mean_hr,hrv_ecg_sdnn,hrv_ecg_rmssd,hrv_ecg_pnn50,hrv_ecg_lf_hf,hrv_ecg_n_beats,hrv_bvp_mean_hr,hrv_bvp_sdnn,hrv_bvp_rmssd,hrv_bvp_pnn50,hrv_bvp_lf_hf,hrv_bvp_n_beats,emg_rms,emg_std,emg_mav,emg_zcr,emg_burst_count,resp_rate_bpm,resp_amplitude,resp_std,resp_rate_var,temp_chest_mean,temp_chest_slope,temp_chest_std,temp_wrist_mean,temp_wrist_slope,temp_wrist_std,acc_chest_mag_mean,acc_chest_mag_std,acc_chest_energy,acc_chest_activity_counts,acc_wrist_mag_mean,acc_wrist_mag_std,acc_wrist_energy,acc_wrist_activity_counts
S2,baseline,-1.4801091230532988,0.48988120687799197,1.1344987984384718,-1.4792073868849116,1.1627984396505227,-0.6011988035001945,0.0722090901492754,0.6457130294052644,0.7739607128291566,-0.40323823326869146,-0.569830968497979,-0.12471647988355092,0.9317228914284378,-0.5733747511684015,0.8955897623118229,-0.4299524976814899,-0.40052049468993006,1.112502886053909,1.0172029718406121,-0.07975410076557961,1.686897987772296,-0.23483700294081156,0.7855025920709895,0.40882228884021815,0.039921363775924555,1.7075561576405225,2.0074336195461866,-0.37035973890016805,0.2010346284188689,1.0934910520056018,0.4033180723560128,2.0424199335884796,0.19584847090794685,0.1958484528445987,0.2008861048341742,1.1004006480264148,0.6886560649502916,-1.4761555813863583,-1.7433849818636051,-1.9714571170481305,1.7432274565066679,-0.8521088193069531,-1.1326133248969603,0.3242809047328737,0.959543085345779,0.48310010000171494,0.5984766515276522,-1.0714591158075868,-0.44733714558687715,-0.9508488099489868,-0.8399644142410081,-0.39171614596662485,-0.4886193549323194,-0.446827383867189,0.7188607852882465
S2,baseline,0.31633819685836684,1.169950695994897,1.604245572158653,0.3517795662774033,1.5253740491059096,0.5963378274880905,1.6969136185079778,-0.713861458620641,0.5657491052283267,-0.39032730450756137,0.032944761855008386,-0.3896872915589428,0.18795117475630446,0.05837942805177525,0.2174740272952705,-0.7558907038981061,0.6918081271916987,-0.7938478475032741,-1.4707186952864657,-0.7108231337490304,1.4125331678847945,0.35905278875213087,0.4814834226263,0.22784200244562747,-0.6626779106862358,1.5219522274622048,1.7492308113128618,-0.018089185156406912,-0.03836210331246292,0.6230398492499153,-0.6926528639903368,1.690278565728397,0.39707062835495877,0.3970706351586953,0.22589430952609432,-0.17396039656307297,0.9540909507983698,-0.6021160924075935,0.1967416994969698,-0.4141676690485587,0.549454958500217,-1.2330728674360003,0.5978533173075229,0.12896656606684148,1.3040078834082582,0.00617029171315063,-0.5774729115662319,-1.2996778558932807,-1.2621549895074335,-1.3142045285044706,-0.8399644142410081,0.13711442294126988,0.16437457310844245,0.13094511129410752,-0.5648191884407664
S2,baseline,1.7298737414821743,-0.6495257100351638,0.6884224543187426,1.7069882610969282,0.6079415229083608,2.024536291894121,-1.552495438209427,2.506572835265067,0.8098825985684445,2.7048481195229352,0.2524142939424307,-0.5186899382817742,-0.0035604194160818023,0.22948727835955968,-2.1894065168277022e-05,0.4176482978377321,0.1456438162508843,-0.19860524694526938,-1.0492662643036745,0.3696894044169999,-0.23169510291887244,-0.24050577979912613,-0.5273974755526983,-0.7357123081368938,1.83815516911619,-0.14848314414265354,-0.15236523734779261,-0.6095973829318122,-1.379242528778957,-1.6784480491232276,2.3840361841637434,-0.07042827357201759,1.2186330099348543,1.2186329971206016,1.3967632964652152,-1.0235344262893982,0.8656126555156771,0.2719233965711713,0.9336252582642921,0.6871587718487162,-1.0300340629131346,-1.0217517057718277,-0.049686720952138386,0.07752450994258478,1.2817719368501115,-0.9683039478668817,-1.3582643784941486,0.6302981082471037,0.2966614338922811,0.5213572665532616,0.011350870462715672,-0.373071176994455,-1.0280266422869566,-0.5180737706257647,-0.30808319369496384
S2,baseline,1.488822504823195,0.5182422718570818,-0.7394204858655332,1.5104871879098094,-0.6693703071625905,0.8809695256756341,0.0722090901492754,0.35067201929648917,-0.1452833323691501,0.6683007352895065,0.4296563476948253,0.25998122596268836,-0.025097694310499498,0.4819274643932185,0.043011672423072196,-1.1877453694221556,0.6918081271916987,0.8193493199957784,-0.21872933247173915,-0.850291088547219,-0.4052220704866392,-0.4624881992274525,-0.12879267054135524,0.050276438435840766,-0.7142832175307406,-0.5196910044992887,-0.48382723799502747,-0.5442101286855672,0.11750753137604647,0.5147345363852972,-0.5774232804916494,-0.598640325362142,0.3654279528170276,0.36542795632752956,0.2546863572415548,-0.4773796928938976,0.6886560649502916,0.8546163892236812,0.517259749914572,0.7324247461103046,-0.6567842400127748,-0.9265124193846571,0.19330758535382697,-0.266267801033461,1.0500919517322476,-1.0226270511784916,-1.117556850326639,0.2888371448399653,0.44655321501906037,0.3204609985879716,-0.15891218647802907,-0.4181990749367177,-1.2090767494186607,-0.5835674334081608,-1.0782911779323716
S2,baseline,-0.8026255995278165,2.773115076947376,-2.1570598750055914,-0.8313653638072747,-2.1897531229738245,0.8415162793205707,1.1553454423884104,-0.6956101693329916,-0.39457610604825966,0.3657615569746525,-0.1641790158885652,1.0669177282668778,-1.584171629055116,-0.1725517043250861,-1.5820499319857233,0.23846849665332231,-1.4928491165715587,0.5221296594771903,1.2214567068823439,0.3825153838115233,0.5138953946920789,-0.24378300612034207,0.2718182563505483,0.5293335330039112,-0.8132025117863791,0.5939325765706168,0.2906993043384895,-0.15554818175627264,0.4164238543475101,1.3704990507099577,-0.8260135632409147,0.4577837782181068,-1.4727337369771922,-1.4727337302665768,-1.3002867720468285,-0.7807989892247222,-2.408084269943954,1.437309381876191,1.04625860766026,0.8103245479479116,-0.771499391309197,0.620426186935487,2.508024533581386,2.6799339296464297,1.2974583855864414,1.1215006383372355,1.3206722312997714,-1.0692951237610582,-2.2282822844915144,-1.3123100057489836,-1.1804905281224976,-0.9560236757607006,-1.2133408572845483,-1.047672543504473,-1.3350271726781742
S2,stress,-2.5110271219334055,1.4070156119344361,1.7371654874314002,-2.5282352720618473,1.7366042965963457,-1.3365491365282312,1.1553454423884104,-1.2139639275249547,-0.29388858336865253,-1.4917141960903582,-0.06053474866038659,-0.37273954607568044,-0.7936694310835659,-0.06955158817273428,-0.8325784130159883,0.6334471190129851,-0.9466848056307444,1.990937736996732,3.0600170285743045,0.9334679948637145,2.8794208384025626,-1.5986532002044669,-1.2413982566970103,-1.7008333736959704,1.6618680137541766,3.0067836688887457,2.81908478466011,-1.9970217385001796,-1.6592133465227528,-2.0468120492732385,-0.8043968993482812,3.0988440371687282,9.394920403499757,9.394920410227552,10.241410115874373,1.0397167887602257,0.2905037361781743,2.020002374528701,-2.418828784692616,-1.7860733676416314,-0.9123323412781444,-0.31952067780045934,-0.6598299743889079,-0.27158652339600164,-1.9464114480382477,-0.9239193997317803,-1.2187810147902123,45.693310726139586,17.70610813338219,50.92786653982447,89.3994557643537,9.925550631763043,9.103335917682113,12.043765775915706,29.216556202072336
S2,stress,-0.5864136374368024,0.99745954641014,1.464427069067863,-0.5385268818325935,1.4524729095483284,-1.8262088345661083,1.6969136185079778,-0.9185262445132086,0.13884240217483812,-2.2427198701399704,0.15168836445699646,-0.3014831048994645,0.5748684810223407,0.14242564945767044,0.5903787597872079,-0.2678558969380228,-0.40052049468993006,0.6261462531366844,0.46152601201126914,0.24085701360595546,1.5899363402850624,-2.5060762047978002,-1.5516101052429,-1.8810300283414951,-0.27045955771443597,1.89316008781884,1.5664178495908148,-3.204828558871878,-2.194295812677803,-2.9482935686276943,-0.7515167738189386,1.8663492496584384,6.336234472972952,6.33623440275676,6.652886004581429,0.9183490702279281,0.4453407529228866,1.1459628855499362,-2.884463006738749,-1.841742277378974,-0.7746188079329982,-1.2050029397944446,-1.4255440199205114,0.6766110609442165,-1.9183142932506525,-0.20813338842032128,-1.1558876353303982,39.81154498392356,15.972274598894675,43.83306216389174,80.03498763261275,7.635237511832725,6.228058529873534,8.587389793725043,22.027948349189863
S2,stress,0.5471099556698459,-0.4822137811806785,0.6745346629304612,0.49997771124222345,0.6306858218408748,1.405809315152877,0.0722090901492754,-0.465911393660154,-0.8725145168134385,1.2903993175898785,0.6100449918275468,-1.3971139428567414,-0.13381646035493536,0.6272504923101986,-0.10590127672890103,-0.934070466675861,1.237972438132513,-1.1868528196928108,-1.3799800964165103,-0.4283494942064212,1.3772156900000008,-2.509735664785462,-1.4428110718030236,-1.6946467001987975,-0.36962625983943787,1.7075561576405225,1.2192104790384257,-3.161395119440894,-1.8431158708826332,-2.0212976596524572,-0.7301291672744925,1.5142078817983555,4.7125430016480845,4.71254293437455,5.078784090413578,-1.084218285555547,0.1799058670748084,0.2719233965711713,-2.199595359636224,-1.8445613128616758,-0.7702419331326624,-0.8312703080746391,1.958059018903884,2.363550634263733,-2.145098374300013,-1.8409297430305267,0.47481165215438376,18.841779008462996,8.114903776004969,18.79056525173229,56.02789660396774,10.00084582795604,7.913753876912268,11.458191672019419,20.230796385969242
S2,stress,1.7559652016238028,0.730199520298882,1.476437907755059,1.7617924606433077,1.4938557828574053,0.5585459284293498,-0.4693590859702921,0.5716642748520333,0.6522088868028924,1.0187100689252104,0.24700853527287453,-0.9046748981369549,-0.6229942959143231,0.2391902371157055,-0.6509087214315489,0.4474133007009613,-0.40052049468993006,-0.11660792741630897,0.024848016051166256,0.26013503683768974,1.8827618376676465,-1.8017464115660207,-1.1304900030036527,-1.0373126411241054,-0.34096066826639176,2.0787640179971576,1.4102319116892041,-2.600245068816912,-1.4877899257119183,-1.6784480491232276,-0.8333796506801718,1.690278565728397,4.919768107735071,4.919767993030035,5.236161770442825,-0.7201151299585331,0.4453407529228866,1.728655878202446,-2.202225969312724,-1.8759800801477202,-0.677589747756992,0.47088596156086776,0.5865241054064733,1.1743753493785258,-2.868721736931752,-2.084523353793313,0.8457537074556406,16.792938905600817,7.414166555451441,16.655438802793128,58.24131634419742,10.2053608387985,11.25443216042627,13.612596887614215,35.121484081225795
S2,stress,2.1086344074928736,-0.3461853892730551,-0.6405232152606851,2.099555922435945,-0.6127849941806266,1.2485158644973111,0.0722090901492754,-1.1153710916004984,-0.7056811904910921,1.1740522630613017,-0.10047269812142176,-1.4742376128550805,-0.16529950228865886,-0.08187079168265117,-0.12838378088515573,-1.150459282967026,0.6918081271916987,-0.7218543678890176,0.9976098791883334,-0.8293971900038765,3.05089404494232,-1.1654530380730648,-1.1370416292067738,-1.2757873230209702,2.319692922818546,3.192387599067063,2.5209890457255697,-1.3006302450169998,-0.7753474041141686,-0.7984673820982022,-0.8245634170615653,2.7467026693086454,2.872554994990223,2.8725549162312762,2.851482117143734,0.736297492429401,-0.01917029731125026,2.020002374528701,-2.506854657029962,-1.9009501291361257,-0.7750001586358783,0.37276003220181303,-0.8247299278290822,-0.1926636583697751,-4.050691888934446,-4.071763268574186,4.959099196547476,11.877370725968849,6.704872762756917,12.439272226975136,50.579478781863905,6.754064182554012,11.219586936054668,10.600348276440542,34.608012091734196
S2,stress,1.0780557263593988,-0.6750185429746748,-0.3722184301674072,1.0374596022633167,-0.4001060355842746,1.3800786491806414,0.6137772662688429,-1.6086221735924249,-0.8912231560676446,1.3756389767418011,-0.6459044648453977,-0.08240116460507098,-1.1395088444893535,-0.6274669312013244,-1.0977190956634464,-0.7197722651229281,0.6918081271916987,-0.585392978519989,-0.6898608858479216,-1.147564744247283,3.864838373632748,-1.3657381383386236,-0.9493654681200107,-0.9809697217748461,-0.11751457559209214,4.120407249958651,3.54207896296208,-1.509770061198269,-0.318828543754857,-0.6699308801731991,-0.5524248640480076,3.627056088958853,0.7999394026530156,0.7999393964157274,0.8192180728078652,-2.479947048677332,0.4674603267435598,-0.6021160924075935,-3.385596659743968,-2.9873365359397344,1.3589946386051546,-0.5676632199480804,-1.1734715819069015,0.2640178884405159,-5.518357816794039,-3.3638446968235183,3.656202004277988,3.5488861719214464,5.94857577604967,5.720285987736337,49.72816349716018,6.2653120290388244,7.58651033728426,8.054664261748433,23.05489232817307
S2,stress,1.3201413828222592,-0.4949687855435298,0.988794096249164,1.294528274392877,1.0138778193792501,1.2438053063054455,-0.4693590859702921,-1.2094087835993361,-1.372771138123333,1.3022956530283933,-0.6115305104122828,1.3274891277610572,1.013942498863714,-0.6571169043257244,0.98023795826601,0.43689958707378196,-0.40052049468993006,0.2358204329609155,-0.38393190702066105,0.6481589447101084,2.6130685755354874,0.16679493864229286,-0.4754754454867314,0.13638504025986337,0.3554867230403709,2.6355758085321104,2.4707679978146104,-0.31492759832425127,-0.5533126569279011,-0.9787043861876646,-0.6148561186847193,2.570631985378604,2.9236090520432514,2.9236089429120193,2.6499727815473273,-2.6013147672096704,-0.01917029731125026,-0.8934625887338483,-3.0155184508947452,-2.9639709885981005,1.363003441087578,-1.2661205619736546,-0.27771297988362076,-0.6078879351353899,-6.035726299035027,-0.11238789025707485,-1.3080665534060254,11.816087514121547,9.520313100891096,14.97587842550275,62.49789276771604,7.413702047293077,5.982905224149017,8.285976716056744,18.17690842800282
S2,stress,1.5306409026879675,-0.6260839584261794,-0.4272338007957265,1.5364124251871667,-0.39531734994376994,0.5459856816728059,-0.4693590859702921,-0.7859482748464028,-0.7291631289508292,0.7842169906170267,0.6738273907362694,1.5754696303967148,1.4372146548062148,0.7096883849061371,1.415869435843603,-0.3770144396246422,-0.40052049468993006,1.2672230203047716,0.2584889452146822,-0.43471905530481975,1.1919310134900543,-1.940585711086534,-0.9396389624342396,-0.9023861763666682,-0.12951736865365998,1.3363482972838872,0.9457856922268679,-2.356985511460998,-1.3860629535247553,-2.1712372226572416,-0.6677982360786106,1.1620665139382726,4.01680833093264,4.01680795060122,4.37218362703497,-1.4483214411525203,0.1799058670748084,0.5632698928974262,-2.1934721744042847,-1.8740739555769363,-1.1574106008475245,-1.7167519897223527,-0.577633049938783,-0.41985564181134155,-5.926129920585227,-0.6636051773285532,-1.5729164402286007,14.924217103941382,9.171967276259526,16.913775494216733,47.34448069998975,2.237719012298454,2.565147220577027,2.5436164421874268,12.01524455410356
S2,stress,0.6097291462854976,-0.5124486258321497,-0.44354424452752955,0.5962045198636818,-0.4460842902213755,1.1409608900830592,0.0722090901492754,-0.31037558740464466,-0.01573284045511673,0.9470636574832786,0.5535601569638327,1.1925665492039526,-1.639962683892185,0.571790759334661,-1.6378960819847226,0.6491250296751294,-0.9466848056307444,1.716837314868717,2.399966895332965,0.5914203903311408,1.3231285386963245,-1.7266387806106458,-1.0759516429319251,-1.1038997276277756,-0.4915031468075935,1.5219522274622048,0.9562604216715663,-2.422689512510674,-1.4515475401165798,-2.0304403159332387,-0.6643089308308214,1.1620665139382726,4.023487876156784,4.023487887123191,4.308154190799257,-0.6594312706923843,-0.350963904621348,-0.019423099755083592,-2.2110446721565373,-1.8772010401811503,-0.4977596919182584,-2.272941395255672,-0.6367721837102459,-0.23922137494754855,-6.241102525361321,-1.745184465933423,-0.01213358221032801,12.846148157139437,7.463700985677091,13.789755566661142,46.833691529167524,0.9528095992573208,3.2860259804160274,1.6619974119015914,14.582604501561587
