subject_id,label,eda_chest_mean,eda_chest_std,eda_chest_slope,eda_chest_tonic_mean,eda_chest_tonic_slope,eda_chest_phasic_std,eda_chest_scr_count,eda_chest_scr_amp_mean,eda_chest_scr_amp_max,eda_chest_phasic_auc,eda_wrist_mean,eda_wrist_std,eda_wrist_slope,eda_wrist_tonic_mean,eda_wrist_tonic_slope,eda_wrist_phasic_std,eda_wrist_scr_count,eda_wrist_scr_amp_mean,eda_wrist_scr_amp_max,eda_wrist_phasic_auc,hrv_ecg_mean_hr,hrv_ecg_sdnn,hrv_ecg_rmssd,hrv_ecg_pnn50,hrv_ecg_lf_hf,hrv_ecg_n_beats,hrv_bvp_mean_hr,hrv_bvp_sdnn,hrv_bvp_rmssd,hrv_bvp_pnn50,hrv_bvp_lf_hf,hrv_bvp_n_beats,emg_rms,emg_std,emg_mav,emg_zcr,emg_burst_count,resp_rate_bpm,resp_amplitude,resp_std,resp_rate_var,temp_chest_mean,temp_chest_slope,temp_chest_std,temp_wrist_mean,temp_wrist_slope,temp_wrist_std,acc_chest_mag_mean,acc_chest_mag_std,acc_chest_energy,acc_chest_activity_counts,acc_wrist_mag_mean,acc_wrist_mag_std,acc_wrist_energy,acc_wrist_activity_counts
S2,baseline,4.568456212108109,1.8690538894564477,0.07297548306470993,4.343007686944833,0.06727397123779807,0.9038636762016422,11.0,1.0082576739424367,2.4336245505560647,26.32174043631988,3.310599534425332,0.9984385787936243,0.05101377295611148,3.1684395065513695,0.04496850908191745,0.4838141286107569,13.0,0.5655756850304691,1.4138281960539865,15.15780770945515,81.7194003192893,94.20226569148274,131.5976774793116,64.1025641025641,0.6905374348690658,80.0,84.08938330515348,102.85560937179764,137.1088185530019,76.25,1.295317947481456,82.0,0.01602136978032773,0.016021369596023564,0.010711261099914,0.6474412402067011,250.0,10.0,1.6508056372393223,0.5583006187874265,3.0454118495424116,36.40274532779488,-0.0021679928240135524,0.04533193365166043,33.87713176356871,0.0005417018262348177,0.015648596443567104,1.0240733830793847,0.01814556066635899,1.0490555553035523,169.0,0.9957530178503206,0.021295948361614896,0.9919775899746414,61.0
S2,baseline,7.517671263396401,2.290704630416987,0.10928230862674437,7.260604630072684,0.0922372131473921,1.0856456005472164,14.0,0.7578394422544453,2.335285919914776,26.373961412490882,4.186678662833692,0.8975440436727775,0.014216260156429494,4.056615114258517,0.014761839554186033,0.44504507539315735,15.0,0.4059490734218831,0.9082348574717964,13.015979003643661,80.14639408737904,105.07850323206853,122.19847598258946,62.33766233766234,0.3230016279451517,79.0,82.50607015687586,109.1004372500253,129.01698575063475,71.7948717948718,0.3791280254251539,80.0,0.017364362133699844,0.01736436211463468,0.010835424151656435,0.6439406567761293,262.0,13.0,1.8872798468181686,0.6438285146369508,1.931204287484884,36.3798239505315,0.0013649288273166642,0.041312602497083475,33.88995403318461,0.00027796498602897593,0.01044806407631674,1.0240180483148853,0.014029250498932265,1.0488097831441885,169.0,0.9960410877904511,0.02463588552652196,0.9927047754224609,56.0
S2,baseline,9.8382627205066,1.1626087710379558,0.0384981499155259,9.420069905604453,0.029072208414724302,1.3024411945098548,8.0,1.3510069871332797,2.4505905069422553,38.89305163859196,4.505657458265193,0.8484229273197657,0.004741376694367944,4.2971735845137875,0.005073482418506424,0.5846328719247135,14.0,0.4557911920517848,0.9938820643150197,16.68320501264659,70.71959761355373,94.09845019484007,91.0074334391237,52.94117647058823,1.6312092184964055,70.0,70.84538355490662,98.61455688219037,83.69397681741923,50.0,2.9511227797905706,70.0,0.022847615122727705,0.02284761496975492,0.01664866298266555,0.6416069344890815,258.0,16.0,1.9770956092553666,0.7043144655655897,0.45698820796845757,36.392538462816916,4.29107279926442e-05,0.040253987649613,33.88912632799227,-0.00026090834992627347,0.006995083248509463,1.0244859974650098,0.021904104910463282,1.0500513488138044,174.0,0.9957631743265367,0.018536984811275397,0.991887919150754,57.0
S2,baseline,9.442530584414083,1.8866380690943136,-0.07186012705293535,9.106954113347216,-0.05887039824859262,1.1288517092268153,11.0,0.9539144594458503,1.9994643148632303,30.65580593839567,4.763262494681928,1.1449222459869846,0.0036758371869723373,4.652076208057825,0.006990412898637888,0.39367768062126757,15.0,0.5410287275335581,1.1626630776921858,12.542629094973027,69.72472151573437,90.03316138653422,103.33088951166874,60.60606060606061,0.29600644195215403,68.0,68.81284120042949,99.773700454817,134.2855247726334,70.76923076923077,0.47545556443470993,67.0,0.017153173307246344,0.017153173266316078,0.010978373577826966,0.6431071845307551,250.0,18.0,1.926346498164411,0.7068005181983521,0.8053609304986817,36.39826870330627,0.0005390080377938842,0.03317916070322689,33.88050233143153,-0.0002909484173923978,0.008059590886050043,1.0244032055698795,0.02266133067235514,1.0499154634896866,173.0,0.9957385918012013,0.01761094866368982,0.9918054887150746,54.0
S2,baseline,5.680676193420684,3.2846845985345614,-0.18142976944506548,5.375315373734514,-0.16354838274759043,1.1228628426998808,13.0,0.7612011231551185,1.881722992586083,29.43212238209433,3.900177367745016,1.4521843280149596,-0.07345810295007288,3.7319518107398943,-0.06539796612250862,0.5633201472574475,11.0,0.5161412991727196,1.4553364674686895,16.726735988516953,74.99426555267216,94.03843250731225,115.71636780411792,65.27777777777777,0.24426089658076006,74.0,73.56227853830109,106.66365175956264,144.38917526899016,78.87323943661971,0.26764356484348356,73.0,0.004884956302837901,0.00488495628991909,0.0032580989124386833,0.6422737122853809,110.0,20.0,1.9908240335518415,0.7110788533189194,0.6982915439359194,36.49134300670285,0.0052647354362001745,0.0938084032087582,33.8897102363514,0.000894730170951928,0.018842442171277382,1.0240739077689447,0.009148552761341768,1.0488110645907842,167.0,0.9954456225409708,0.017589138579820977,0.9912213652319612,53.0
S2,stress,2.876005314582921,2.437687547694241,0.11955571644455457,2.6714280256249956,0.10678036395295129,0.7922400355154451,13.0,0.6657262281357712,1.9292778489990776,21.919169686464887,4.050814785154992,0.9039973390039441,-0.034348636838365997,3.876758436111879,-0.03201275276595226,0.6103012833685638,12.0,0.6391306591003495,1.8289671422247782,18.59665204558376,88.5564498962211,69.22593316208463,68.93304509364356,43.529411764705884,1.5389918703559635,87.0,89.06647077500949,74.0191820985016,74.23070206700503,46.51162790697674,0.28571427178479464,88.0,0.07741760675708304,0.07741760670494306,0.06056138499570819,0.6472745457576262,232.0,22.0,1.5684785186426604,0.5684820799357061,0.566845109959332,36.43478943740949,-0.0012027580748071468,0.03306970787636164,33.76896125462798,-0.00023636419211585242,0.00761193602043172,1.0354121431001884,0.1098534336997951,1.08414608297496,699.0,1.0013731438371942,0.07035693732862369,1.00769827182865,172.0
S2,stress,6.03562986548202,2.1837581753922337,0.09847570752577339,5.841940577351566,0.08721798754367738,0.7179113846161902,14.0,0.7201425052911492,2.1336572928002333,18.88156874121768,4.359261576566298,0.9311300841594662,0.03335868546058915,4.17477468680747,0.031372883123962615,0.5030948745336173,13.0,0.5248510376823536,1.3009039938954268,16.245951877957193,81.1634934948785,52.60778567782566,59.34238777924043,41.77215189873418,0.5281744684098805,81.0,81.3850514973556,52.60795251029971,56.14441567415592,37.9746835443038,0.32992004082513826,81.0,0.05700339458392294,0.0570033940293161,0.04274474800003952,0.6469411568594766,239.0,19.0,1.511724242919798,0.5654246876698122,0.6953800364273686,36.38151282748561,-0.0027660402925677725,0.05258245905204428,33.77000713593763,0.00015945745208868482,0.007890076398073445,1.0339860283031954,0.10109442497178771,1.0793471894865927,644.0,1.00012554129277,0.05565045171738317,1.0033480711225051,144.0
S2,stress,7.896527652312137,1.2663440508909583,0.03742475963892421,7.496751836900021,0.03063814782573245,1.2085205764960891,11.0,0.8035090376765276,1.6559920192408004,33.17201494576959,5.025440811041837,0.5139401176087858,-0.0017029371000974972,4.856384106413687,0.00035708467580324564,0.42385130131673276,16.0,0.37304114575062886,0.9266746788484506,13.974685766590264,79.94390962588389,52.540767930336486,62.706070535883384,43.58974358974359,0.4762995018247009,80.0,79.25595770966247,53.37791284483058,68.01462522965095,46.753246753246756,0.347799264555515,79.0,0.04616658984089155,0.04616658931180152,0.03492950097114029,0.6414402400400067,227.0,16.0,1.5951999958541985,0.5652698634183089,0.6994651925260869,36.40399911376211,0.004141925538048172,0.08729762041316533,33.7615653832588,-0.0007434606372837329,0.015101698981192405,1.0289016208552006,0.06140042999018518,1.0624085582014386,503.0,1.0014141593985757,0.06427245614425153,1.0069612672627708,137.0
S2,stress,9.881096888871506,2.018053949805996,0.09940402773884524,9.507397980111442,0.09006718823558343,1.0799089208016441,10.0,0.9946187315106447,2.3761209944985513,32.07311044068488,4.497800684833328,0.7014491046485497,-0.025904620576120554,4.310814857612187,-0.023920275252859134,0.5881733006256668,13.0,0.4626571658975162,1.2121626606050602,16.311380890301255,82.84233968381007,65.50657303745277,72.36193750861051,50.0,0.491294722731833,82.0,80.42731114298957,63.325623326912186,80.02497356594859,50.0,0.2614857965550915,80.0,0.04754964693774646,0.0475496460913401,0.03571086425848108,0.6424404067344558,239.0,21.0,1.5948793614595802,0.5635443132583093,0.7859421098274352,36.48234565396393,0.0013417991020497093,0.06282584172330236,33.73462941212847,-0.0008781651746819756,0.016742157233409646,1.0284048514639288,0.057860434189675895,1.060964368359163,516.0,1.00152556488531,0.08135937698068847,1.0096728053415254,195.0
S2,stress,10.46007146750045,1.3506831855785026,-0.06421633649749366,10.045609157380884,-0.05497451330856429,1.1846439739711814,11.0,0.6838859125419972,1.7347876303256715,32.70142472917772,3.9927686459487046,0.48457327232460135,-0.003260535503694484,3.8594390159579914,-0.0006443986081487299,0.39811271230053696,15.0,0.41197738448051596,1.4098465043238546,12.613542337958313,89.53955123772425,77.1593712037296,72.15938431130121,47.674418604651166,1.8831058163213952,88.0,87.23853208553527,86.36436669155637,104.10619524501342,58.333333333333336,0.2688558317667813,86.0,0.03388618367394846,0.03388618307486263,0.023871185767794026,0.646441073512252,218.0,22.0,1.557749400393091,0.5621729331645309,0.6950241027485021,36.476441733483234,-0.0015394179107170928,0.034693844293456996,33.69063205724006,-0.0019770865814526437,0.03493306186491867,1.027213004521388,0.054277212157481644,1.0581125724174454,471.0,0.9996455396379221,0.08118115042313469,1.0058815841020161,193.0
S2,stress,8.768177625556266,1.1468029275614517,-0.043479004013665994,8.353205521357653,-0.04033161909817877,1.2046147502740836,12.0,0.5930346463418232,1.6471559030097227,33.51678473667709,3.2000336987106213,1.0145512367747782,-0.05145876613768131,3.0923919607603,-0.043823446082032584,0.44934122002518884,15.0,0.42340385958655896,1.0669201215813773,11.533691536668506,94.20610980737996,73.49143759584815,77.96166992838201,50.54945054945055,0.6081813221919743,93.0,93.49990895667034,82.65686931303236,119.53695849077272,59.550561797752806,0.4963532875891067,91.0,0.020053179757758777,0.020053179650197227,0.013781212944890067,0.6376062677112853,240.0,13.0,1.4506430848561072,0.5025075038682659,2.6867881486182634,36.41985950149666,-0.0022514090640643816,0.044091794189770654,33.636000035800045,-0.0015856155431743623,0.029171114896912324,1.0251936491815785,0.050456538617739244,1.0535678806115245,466.0,0.9993793016178837,0.06259866897251064,1.002677581859379,148.0
S2,stress,9.165607961435185,1.2584358045622857,0.06171393641467043,8.76283311082997,0.057020823005509175,1.1839289275077154,10.0,0.6665652340872539,1.419720124144705,33.22013218512166,3.2499930824802314,1.5514036724081117,0.0550815224942645,3.0507074198985817,0.04873916348391918,0.5869227362077727,13.0,0.492167446462107,1.1290907501096163,17.628321987051432,87.02938177741088,101.55757716786356,92.61267965961795,61.44578313253012,0.8556124259346017,85.0,86.93057398848062,103.83827503357223,111.61117677735731,56.626506024096386,0.44416313872423757,85.0,0.03422692750206736,0.03422692670008673,0.022870713547958214,0.6372728788131355,218.0,12.0,1.4957504238565704,0.5037907631249632,2.6905297644187365,36.377835577408355,-0.00042262780803178375,0.02614903451072802,33.616741643629425,0.00021240363978890304,0.00721707866594,1.0271981455659223,0.06850029990170992,1.059828321340694,541.0,1.0000048642522228,0.05439654015445961,1.0029687121088822,129.0
S2,stress,9.511183556887339,1.177142920993979,-0.04773115341921545,9.14826483535954,-0.040001919264666896,1.0780023187265362,10.0,0.7445618666554182,1.7236970782688399,31.124653696700534,5.118142666192882,1.6458287050155134,0.07602257500662973,4.972282548818729,0.06814437029384889,0.4901109000566865,13.0,0.578531040172283,1.2596429727732619,13.953067673971342,78.88162346635684,62.96393091314702,78.26237921249249,51.31578947368421,0.60190255648075,78.0,77.57930259120792,67.63797373280651,83.4634401000422,45.333333333333336,0.39990554684839225,77.0,0.04152313330210185,0.041523130686126265,0.03142130552182726,0.6404400733455576,227.0,17.0,1.5959463261849645,0.5636489995284023,0.3381013161760835,36.35072253875579,-0.0010349447885061463,0.03001851004327552,33.62082123121374,-9.24133438271479e-05,0.006045803594193266,1.0279517542258525,0.06674052074320222,1.0611391061250814,452.0,0.9971853503839391,0.0369153715147472,0.9957413676744112,105.0
S2,stress,7.9993291413489835,1.2475981067571111,-0.04899179099788395,7.6500850117738395,-0.0434972106690262,1.1683175003452126,11.0,0.8321569726809748,2.060651191620627,31.783321408937553,4.943345294577174,1.5000283878824265,-0.07621832091541908,4.778413934376792,-0.0678856332128095,0.6121661084832897,12.0,0.6161790999488311,1.694832311974087,17.43575309499124,79.63381365183794,66.88206129606164,74.04807143414975,49.35064935064935,0.4125446395221378,79.0,77.64353418097225,66.47321507470825,81.25,46.666666666666664,0.4028224730158506,77.0,0.04156771377114084,0.04156771376673211,0.031103406244277758,0.6426071011835306,203.0,15.0,1.5938044853679638,0.5634772569106857,0.9537864926016659,36.317258417254735,-0.0011556832766378207,0.03373574320366965,33.609096771464074,-0.0006905145718305101,0.012948226985565876,1.0274478979003727,0.05811067303790043,1.0590260332208121,449.0,0.9964854215230708,0.040602526414644145,0.994631760459264,115.0
S2,stress,6.552377657160619,1.1903865147969055,-0.04843247438936725,6.3084620202487764,-0.042826263709598814,0.8285606056297923,12.0,0.7299922352415976,2.060651191620627,25.02282651501258,2.209759333015808,1.722724696810826,-0.09301653448403302,2.092189947433084,-0.08290636919174521,0.5819016183704245,13.0,0.5785232657179444,1.694832311974087,14.907798576360289,84.94127019503654,80.46167841043436,71.61039575709565,48.78048780487805,0.7369452245245403,84.0,84.6806852777403,92.68367332859837,83.46819625812796,47.5609756097561,0.6069427906616525,84.0,0.038206846058326596,0.038206844119722035,0.027569320944916587,0.6487747957992999,203.0,14.0,1.4875729352496287,0.5615066150287793,0.8568146596240902,36.21854158172685,-0.005444190718194878,0.0973225458858208,33.58613245392728,-0.0008606532158022731,0.01588086687865683,1.0265162358328441,0.047004760183139524,1.055945029908306,415.0,0.9980675312132757,0.05346350933366031,0.9989971436924335,140.0
S2,stress,6.743185599357855,1.4251542178983418,0.04202073850252484,6.405083936311618,0.03856895877934309,1.0413520165329615,11.0,0.9538787513121999,1.7063664037985493,30.767004135218148,1.0124258067999417,0.6730722012515105,0.021391194261587584,0.9348621103943292,0.020415023937837576,0.3685447678467791,15.0,0.4577535673221452,1.2128203962869932,10.741925217293257,89.75600689806693,60.19723329648753,60.34384235648997,42.52873563218391,0.23575360008808985,89.0,90.51422447067476,69.11726851103371,76.41813594583934,44.827586206896555,0.3132447282017613,89.0,0.04813587193608519,0.048135871513495986,0.033743462805408464,0.6446074345724288,203.0,16.0,1.5963180330063245,0.5650778072630022,0.7308734500582162,36.090062855929155,-0.0032206292809636022,0.06145000376464742,33.56988606738801,-0.00033550935615611757,0.01045915463624919,1.026312811123999,0.038431829602515725,1.0547949918038422,330.0,0.9982129469269476,0.05435532522083323,0.9993835887924436,140.0
S2,amusement,5.439676194903204,2.089353304704349,-0.10338887388613505,5.165750289537599,-0.09211142310185148,0.8970831026892192,16.0,0.6681176419146048,2.557976583298454,23.506188811586902,5.200425900328933,0.5493127319671308,-0.0035828304524354393,5.008935004301912,-0.0038416190622121683,0.5508672198087377,12.0,0.6844527279900593,1.4280080934899235,18.493822412436188,71.48935878042286,120.41382184387562,139.63713478786676,66.17647058823529,1.9362363222217898,70.0,72.4781030005595,113.56760297914441,147.6896102714841,71.42857142857143,0.47644438979310666,72.0,0.043280654582709015,0.04328065457285483,0.02650701471669325,0.6366061010168361,234.0,10.0,1.3596452067250397,0.5200128137024729,3.1536567056805582,36.59624592921848,0.002257678611156908,0.04361764005711006,33.7671992957277,-0.0006232811247528393,0.013390720270286715,1.0257728903207344,0.038627897725875354,1.053702136999674,271.0,1.0011877902259885,0.06296127776303359,1.006341113795152,174.0
S2,amusement,4.358553673879396,0.7398347803674951,0.031210048572870526,4.166746724591164,0.029004791683656852,0.6302811497371755,16.0,0.5433823785187465,1.846207692739922,18.87022531511298,4.857938043958446,0.4453262934878026,-0.0061033795929199795,4.665897022395798,-0.003794221448442753,0.5728051456018461,14.0,0.5477133644327253,1.4924347365875619,17.554487297511372,78.77060268559084,117.3939237496274,118.2539639927558,66.66666666666667,0.6356302948139376,77.0,78.16019915717969,102.33260661511919,133.68281022629648,61.333333333333336,0.4169492753018961,77.0,0.04275534315889885,0.04275534208567611,0.0288396665278419,0.6387731288548091,208.0,15.0,1.800566868649799,0.6082322339158458,0.9754078163328738,36.6884429860459,0.0036101533202784236,0.06623813485658325,33.77156368520462,0.0008717307738724971,0.017453222996766063,1.0257856561397096,0.04114343504250849,1.0539289945890717,288.0,0.9987254418238619,0.04394028673207888,0.9993832569443655,120.0
